business_partner_name,current_km_reading,invoice_date,invoice_line_text,job_card_date,part_description,quantity,unit_price,total_amount,purchase_date
Dustin Little,95577,2024-06-23T03:12:11.192Z,Emanuel Gerhold,2024-12-08T10:43:20.217Z,Deanna Leffler,1,1456.1093884403817,3674.7240977943875,2025-01-08T13:44:35.955Z
Edmond Hartmann,59320,2024-04-04T14:42:00.622Z,Nathan Jones II,2024-08-04T22:37:48.729Z,Aaron Nicolas,8,1048.4829632332548,8325.735411047935,2024-08-10T08:49:18.361Z
Diana Von-Schuster Sr.,81981,2024-10-10T03:32:49.972Z,Cornelius Stracke,2024-06-06T17:00:20.690Z,Marianne Dickens,3,98.39894311735407,15761.883454653434,2024-11-04T12:11:35.876Z
Leslie Wolf,55600,2025-02-05T17:58:45.055Z,Flora King,2024-04-03T12:39:30.212Z,Lauren Moore,4,1220.1091560651548,14964.685264218133,2024-10-23T12:51:12.745Z
Mrs. Heather Langworth,56817,2024-08-27T11:08:56.288Z,Angie Cronin,2025-01-03T11:00:20.880Z,Mrs. Melanie Monahan,1,1756.0656616231427,18699.991442239843,2024-06-07T11:00:08.087Z
Lela Wintheiser,91442,2025-03-01T07:53:46.583Z,Barry Jaskolski,2024-05-13T20:53:27.276Z,Wilma Purdy-Rolfson,1,618.072881444823,11084.152385033667,2024-12-07T16:45:26.154Z
Jorge Stoltenberg MD,10480,2024-06-24T19:45:07.914Z,Mildred Stroman,2024-08-17T20:45:34.689Z,Christine Lynch,5,119.75504399742931,4365.368076320738,2024-08-26T21:39:39.247Z
Agnes Ruecker,70022,2024-09-22T02:06:49.976Z,Dr. Greg Swaniawski,2024-04-27T08:45:16.545Z,Louise Parisian,4,998.7652148585767,4393.879407423083,2024-08-26T04:50:01.458Z
Sue Bruen V,99145,2025-01-24T00:47:14.431Z,Carlton Donnelly,2024-08-14T20:25:28.465Z,Gerard Smith,10,63.26132091926411,9754.79365150677,2024-10-11T02:47:27.164Z
Frances Reilly,2958,2025-02-20T19:39:29.536Z,Sue Wisoky,2024-12-01T08:46:49.184Z,Ismael Schmeler,5,1765.4683036031201,7942.152744077612,2024-10-09T04:33:58.588Z
Alan Heidenreich,85001,2024-04-14T10:05:30.691Z,Eduardo Greenfelder,2024-05-01T01:49:38.456Z,Dr. Bill Okuneva II,8,249.08823741134256,8333.715272077825,2025-03-03T06:23:05.748Z
Miriam Oberbrunner PhD,97520,2024-07-15T01:48:22.053Z,Sherri Hettinger,2024-09-05T13:06:22.993Z,Stacey Skiles,2,1817.1828399412334,9971.525264449883,2024-10-08T20:22:04.442Z
Jose Hermann,9174,2024-03-27T05:32:40.807Z,Michael Rolfson,2024-04-14T15:57:20.367Z,Vanessa MacGyver,4,1042.872326937504,18810.864334832877,2024-04-15T00:12:01.842Z
Clinton Cummings,29531,2024-05-18T17:30:59.331Z,Ms. Colleen Marquardt,2025-02-04T17:36:12.573Z,Sherri Haley,2,1303.5993073950522,5830.772618320771,2024-04-11T15:33:52.053Z
Courtney Carroll,48193,2024-05-16T15:57:01.313Z,Elbert Herzog,2024-12-18T19:14:28.814Z,Mrs. Jasmine Sauer,6,1075.4489962244406,11728.279553540051,2024-08-18T00:48:14.387Z
Kathleen Abshire,46960,2024-05-13T20:50:03.866Z,Darin Hegmann,2024-09-28T18:32:39.152Z,Trevor Balistreri,4,1608.8755606906489,15989.355936751235,2024-06-11T12:49:54.247Z
Mr. Clark Williamson III,25284,2024-08-21T01:32:07.071Z,Philip Schulist,2025-01-07T01:34:11.025Z,Nicholas Hoeger,7,1257.0531939272769,4230.125638865866,2025-01-14T16:25:24.339Z
Ella Nikolaus,3927,2024-08-28T14:01:41.680Z,Juan Roob,2024-05-20T17:57:54.735Z,Dr. Saul Stracke,2,1532.797415344976,702.483207185287,2024-12-10T02:38:48.012Z
Diana Powlowski,24757,2025-02-19T13:55:40.283Z,Saul Metz,2024-10-02T20:53:57.340Z,Blanca Strosin,10,1090.5199186643586,18929.624639591202,2025-03-02T06:02:28.566Z
Gloria Gorczany,14716,2025-03-09T13:19:33.497Z,Derrick Sanford,2025-01-08T15:52:07.404Z,Ruth DuBuque MD,9,1071.7635453445837,2431.5588227356784,2024-08-09T16:00:57.941Z
Mr. Dexter Borer,34439,2025-01-06T01:33:35.509Z,Dr. Rudolph VonRueden,2024-12-04T09:01:19.922Z,Rachael Franecki,9,690.7371596316807,7448.8093671621755,2025-01-31T09:08:59.077Z
Dr. Lynda McKenzie,39617,2024-09-27T13:08:25.105Z,Raquel Fisher-Dooley,2024-04-24T00:13:44.686Z,Gretchen Kuphal,2,1470.230013935361,15665.75986497337,2025-01-08T01:14:21.180Z
Rickey Bogisich,45012,2024-09-04T13:30:32.016Z,Karen Windler,2024-11-11T02:32:12.233Z,Rolando Larson DDS,5,1637.8002176526934,15540.114565379918,2024-11-26T11:44:39.149Z
Aubrey D'Amore,59655,2025-02-11T15:47:44.908Z,Shannon Gottlieb,2024-09-10T03:00:09.680Z,Dr. Teri Nicolas,5,140.11907130479813,19557.24408160895,2024-04-22T01:14:40.225Z
Mr. Daryl Kemmer,65990,2024-09-14T22:16:23.531Z,Dr. Chad Jacobson,2024-08-03T23:07:02.211Z,Dustin Kemmer,9,1310.0496591301635,16935.60288727749,2024-06-07T12:36:42.569Z
Genevieve Macejkovic,95014,2024-04-24T01:46:17.282Z,Ryan Gutkowski,2024-06-25T19:42:34.440Z,Mr. Garrett Nicolas MD,1,387.7093188581057,9473.754198662937,2024-06-28T00:42:09.244Z
Hope Williamson,16823,2025-01-27T10:36:30.380Z,Miss Olga Hilll,2024-10-29T01:39:46.978Z,Cecelia Raynor,2,141.17684153607115,4247.197478543967,2024-11-02T04:53:50.024Z
Dr. Jose Kozey,38935,2025-01-30T09:29:07.653Z,Muriel Bernhard,2024-04-26T10:47:29.379Z,Dr. Mabel Gutkowski,8,1222.9062877828255,9572.296991606709,2024-06-20T20:17:23.610Z
Dwight Wintheiser,48009,2024-10-01T10:20:03.572Z,Marcus Hauck,2025-03-05T15:58:13.721Z,Jana Flatley,10,1642.8074480732903,6131.328090117313,2024-12-13T17:14:14.001Z
Kimberly Klein,38856,2025-03-04T12:45:34.571Z,Stuart Schuppe,2024-08-04T14:14:54.122Z,Miss Patsy Rogahn V,4,608.0150285735726,16404.912287171464,2024-08-15T22:10:31.616Z
Susan Bosco,83852,2025-03-06T22:08:29.059Z,Bradford Marquardt,2024-07-01T10:02:17.718Z,Caroline Satterfield,1,1030.5980749311857,13677.010605693795,2025-01-19T09:14:15.524Z
Warren Hagenes,43644,2025-03-03T00:31:02.137Z,Estelle Reynolds,2024-12-17T03:32:40.713Z,Dr. Homer Fahey,3,802.726598631125,15663.37626077002,2025-02-09T01:26:25.112Z
Theresa Romaguera,15046,2024-12-13T04:46:00.575Z,Mrs. Megan Lakin,2024-09-07T00:41:58.419Z,Ana Rempel,4,1238.667868252378,2712.2410261887126,2025-01-19T05:06:37.205Z
Santos Nienow,47883,2024-10-11T05:34:44.045Z,Marion Jacobson,2024-07-18T20:59:10.321Z,Dr. Tammy Dietrich,1,1221.5306714875624,17020.394586294424,2024-05-21T06:56:21.602Z
Cristina Conroy,40517,2025-01-21T01:47:10.637Z,Doug Rau,2025-03-12T15:50:14.470Z,Lowell Gulgowski III,3,262.3460532980971,12156.745830737054,2024-05-22T03:12:58.634Z
Florence Jacobi,6910,2024-12-08T03:43:35.247Z,Franklin Schmeler,2024-07-22T04:05:18.251Z,Glenda Gorczany II,4,390.6658364809118,12869.948433083482,2024-08-12T03:14:40.923Z
Terrence Armstrong,32761,2024-10-08T07:18:25.511Z,Adrienne Graham,2025-02-21T21:05:42.280Z,Dr. Nicolas Wunsch,7,751.3500391389243,1727.9344067675993,2024-12-03T17:30:41.284Z
Monique Roberts,26525,2025-03-22T07:41:46.080Z,Molly Keebler,2024-05-19T01:52:31.395Z,Roberto Casper,7,1642.923026974313,5867.901318834629,2024-11-01T12:58:05.848Z
Jaime Wyman,52655,2024-05-30T07:31:42.625Z,Mr. Erik Leuschke I,2024-05-01T18:44:02.708Z,Tommy Heidenreich,5,1335.7997196144424,5219.944343587849,2024-04-15T10:54:30.391Z
Mark Kertzmann V,36839,2024-07-13T03:53:16.527Z,Enrique Langosh,2025-01-02T22:09:21.764Z,Archie Trantow,10,442.935837386176,1160.8846153249033,2024-06-11T01:28:12.400Z
Julie Fadel,51471,2024-04-25T11:05:33.970Z,Carmen Schaden II,2024-10-23T11:23:23.552Z,Clarence Heidenreich,6,786.2048197421245,14924.894948676229,2024-08-13T16:22:11.241Z
Randall Christiansen,42609,2024-12-04T19:15:29.963Z,Andres Mitchell,2025-01-03T10:12:13.601Z,Pauline Blanda II,4,1951.937840564642,2877.4416104191914,2025-03-15T21:22:48.465Z
Miss Mindy Kshlerin,2888,2024-07-07T08:50:56.637Z,Susie Crist,2024-06-05T02:43:24.266Z,Moses Padberg,5,1257.5849250657484,10505.250902764965,2024-04-29T12:04:18.589Z
Thelma Mraz-Considine,35915,2024-08-22T07:10:31.719Z,Dr. Bonnie Osinski,2024-08-09T03:35:35.231Z,Alonzo Rau DDS,5,1040.2158328332007,8665.542330616154,2024-08-06T19:32:12.553Z
Dr. Stephen Cormier,93551,2025-03-02T13:24:32.226Z,Cornelius Hagenes,2024-06-28T11:56:58.288Z,Josefina Adams,9,294.32554722297937,13416.387422988191,2024-10-28T02:17:51.621Z
Diana Bode,31945,2024-07-20T06:20:35.879Z,Toby Thiel II,2024-11-28T07:55:58.859Z,Raul Rath,10,297.5160539150238,12304.264486173633,2024-06-02T10:58:26.955Z
Nicole Breitenberg-Ryan,99682,2024-07-25T13:44:50.930Z,Pedro Boyer,2024-09-20T16:56:45.597Z,Lonnie Kozey,5,443.2438484742306,152.24679063539952,2025-02-12T06:04:00.343Z
Bernard Larkin MD,47307,2025-03-23T11:56:07.242Z,Penny Blick,2024-05-22T22:21:18.305Z,Rosa Hammes II,10,533.3343287929893,19618.82322380552,2024-08-01T00:16:06.494Z
Randolph Veum,66747,2024-04-19T05:31:55.385Z,Mrs. Jaime Aufderhar II,2024-08-24T07:47:08.659Z,Gene Johnson,8,1916.4928733254783,17411.72814507736,2024-08-19T14:41:20.863Z
Randy Schumm,94386,2024-12-23T12:08:30.692Z,Alonzo Miller IV,2024-11-28T05:17:32.933Z,Danny McCullough,1,366.2709931842983,14770.670701132622,2024-10-06T18:43:34.018Z
